zinc_id,smiles,ortholog_name,gene_name,affinity,chembldocid,title,reference.pubmed_id,reference.doi,reference.chembl_id,reference.journal,reference.year,pKi_numeric
ZINC000049766844,O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)CC1CCCCC1,5HT2A_HUMAN,HTR2A,7.88,49591,,20096593.0,,CHEMBL1156889,Bioorg. Med. Chem.,2010.0,7.88
ZINC000072106237,Cc1cccc(N2CCN(CCCNC(=O)c3cn(-c4ccccc4)c(-c4ccccc4)n3)CC2)c1C,5HT2A_HUMAN,HTR2A,7.88,58879,,21823597.0,,CHEMBL1821711,J. Med. Chem.,2011.0,7.88
ZINC000034801074,COc1cccc(OC)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5HT2A_HUMAN,HTR2A,7.86,31631,,16809034.0,,CHEMBL1146871,Bioorg. Med. Chem. Lett.,2006.0,7.86
ZINC000049071382,CC1(C)CCC(Oc2cc(F)c(CNC(=O)[C@@H]3CCCN3)cc2F)CC1,5HT2A_HUMAN,HTR2A,7.86,50648,,20202843.0,,CHEMBL1156305,Bioorg. Med. Chem. Lett.,2010.0,7.86
ZINC000072106408,Cc1c(Cl)cccc1N1CCN(CCCNC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)c2C)CC1,5HT2A_HUMAN,HTR2A,7.86,58879,,21823597.0,,CHEMBL1821711,J. Med. Chem.,2011.0,7.86
ZINC000013737384,COc1cc(CCNCc2ccc(C)cc2)c(OC)cc1Br,5HT2A_HUMAN,HTR2A,7.85,12369,,8027974.0,,CHEMBL1127846,J. Med. Chem.,1994.0,7.85
ZINC000013862728,CN1CCCC[C@H]1c1c(-c2ccccc2)[nH]c2ccccc12,5HT2A_HUMAN,HTR2A,7.85,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,7.85
ZINC000026575573,Nc1cccc(-c2ccc(CCN3CCN(c4cccc5cccnc45)CC3)cc2)n1,5HT2A_HUMAN,HTR2A,7.85,3307,,10498210.0,,CHEMBL1131962,Bioorg. Med. Chem. Lett.,1999.0,7.85
ZINC000028529331,O=C(N[C@H]1CCN(Cc2ccc(F)cc2)C1)c1ccc(-c2cccs2)cc1,5HT2A_HUMAN,HTR2A,7.85,30407,,16168646.0,,CHEMBL1141940,Bioorg. Med. Chem. Lett.,2005.0,7.85
ZINC000036270439,O=S(=O)(c1cccc(F)c1)N1CCC(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,7.85,31249,,16632354.0,,CHEMBL1148517,Bioorg. Med. Chem. Lett.,2006.0,7.85
ZINC000059796557,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,5HT2A_HUMAN,HTR2A,7.85,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,7.85
ZINC000064548733,Cc1c(OCCCCN2CCN(c3cccc4cc(F)ccc34)CC2)ccc2c1C(=O)NC2,5HT2A_HUMAN,HTR2A,7.85,53091,,20801650.0,,CHEMBL1255556,Bioorg. Med. Chem. Lett.,2010.0,7.85
ZINC000101068719,Cc1ccc(C2=CC(NC(C)(C)C)=NCCN2)c(F)c1,5HT2A_HUMAN,HTR2A,7.85,34921,,16971119.0,,CHEMBL1139732,Bioorg. Med. Chem. Lett.,2006.0,7.85
ZINC000114600788,O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1,5HT2A_HUMAN,HTR2A,7.85,83796,,24805037.0,,CHEMBL3286108,J. Med. Chem.,2014.0,7.85
ZINC000145748168,O=C(CCCN1CC[C@H]2c3cccc4c3N(CCO4)[C@H]2CC1)c1ccc(F)cc1,5HT2A_HUMAN,HTR2A,7.85,82385,,24559051.0,,CHEMBL3232708,J. Med. Chem.,2014.0,7.85
ZINC000169307597,CCCCN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,5HT2A_HUMAN,HTR2A,7.85,82385,,24559051.0,,CHEMBL3232708,J. Med. Chem.,2014.0,7.85
ZINC000043130453,CC(=O)c1cccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)c1,5HT2A_HUMAN,HTR2A,7.84,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,7.84
ZINC000101069859,CCC(C)(CC)NC1=NCCNC(c2ccccc2F)=C1,5HT2A_HUMAN,HTR2A,7.84,34921,,16971119.0,,CHEMBL1139732,Bioorg. Med. Chem. Lett.,2006.0,7.84
ZINC000028136784,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@@H](O)CC3)CC1,5HT2A_HUMAN,HTR2A,7.83,20773,,15686911.0,,CHEMBL1141892,Bioorg. Med. Chem. Lett.,2005.0,7.83
ZINC000064549008,O=C1NCc2ccc(OCCCN3CCN(c4cccc5ccccc45)CC3)cc21,5HT2A_HUMAN,HTR2A,7.83,53091,,20801650.0,,CHEMBL1255556,Bioorg. Med. Chem. Lett.,2010.0,7.83
ZINC000001530741,CNCCC=C1c2ccccc2CCc2ccccc21,5HT2A_HUMAN,HTR2A,7.82,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,7.82
ZINC000013487999,Nc1ccc(F)cc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,5HT2A_HUMAN,HTR2A,7.82,6119,,12639577.0,,CHEMBL1144968,Bioorg. Med. Chem. Lett.,2003.0,7.82
ZINC000013611467,CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,5HT2A_HUMAN,HTR2A,7.82,21559,,15771415.0,,CHEMBL1142715,J. Med. Chem.,2005.0,7.82
ZINC000013737381,COc1cc(CCNCc2ccc(Cl)cc2)c(OC)cc1Br,5HT2A_HUMAN,HTR2A,6.96,12369,,8027974.0,,CHEMBL1127846,J. Med. Chem.,1994.0,6.96
ZINC000026954229,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,5HT2A_HUMAN,HTR2A,7.82,89651,,25343529.0,,CHEMBL3351528,J. Med. Chem.,2014.0,7.82
ZINC000028523812,CN(C)C[C@H]1C[C@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,5HT2A_HUMAN,HTR2A,7.82,21559,,15771415.0,,CHEMBL1142715,J. Med. Chem.,2005.0,7.82
ZINC000035826729,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)c1,5HT2A_HUMAN,HTR2A,7.82,89651,,25343529.0,,CHEMBL3351528,J. Med. Chem.,2014.0,7.82
ZINC000038424857,c1ccc2c(N3CCN(CCc4ccc5nc[nH]c5c4)CC3)cccc2c1,5HT2A_HUMAN,HTR2A,7.82,71409,,,10.1007/s00044-012-0055-5,CHEMBL3046886,Med Chem Res,2013.0,7.82
ZINC000045353570,Fc1ccc(F)c(CO[C@H]2CCc3ccc(N4CCNCC4)nc32)c1,5HT2A_HUMAN,HTR2A,5.82,49402,,19914063.0,,CHEMBL1153119,Bioorg. Med. Chem. Lett.,2010.0,5.82
ZINC000049035688,CC(=O)N1CCN(CCOc2ccc(NC(=O)c3cccc(F)c3)cc2-c2ccnn2C)CC1,5HT2A_HUMAN,HTR2A,7.82,51334,,20455563.0,,CHEMBL1155506,J. Med. Chem.,2010.0,7.82
ZINC000072106557,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc(OC)cc1,5HT2A_HUMAN,HTR2A,7.82,58879,,21823597.0,,CHEMBL1821711,J. Med. Chem.,2011.0,7.82
ZINC000114600627,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1,5HT2A_HUMAN,HTR2A,7.82,83796,,24805037.0,,CHEMBL3286108,J. Med. Chem.,2014.0,7.82
ZINC000028711319,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc(=O)[nH]2)cc1,5HT2A_HUMAN,HTR2A,7.81,36636,,17672446.0,,CHEMBL1148745,J. Med. Chem.,2007.0,7.81
ZINC000028711341,O=C(NC[C@@H](O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT2A_HUMAN,HTR2A,7.81,36636,,17672446.0,,CHEMBL1148745,J. Med. Chem.,2007.0,7.81
ZINC000028711342,O=C(NC[C@H](O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT2A_HUMAN,HTR2A,7.81,36636,,17672446.0,,CHEMBL1148745,J. Med. Chem.,2007.0,7.81
ZINC000000598509,COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1,5HT2A_HUMAN,HTR2A,7.8,14875,,9548813.0,,CHEMBL1131324,J. Med. Chem.,1998.0,7.8
ZINC000004343105,COc1ccc(CNCCc2c[nH]c3ccc(OC)cc23)cc1,5HT2A_HUMAN,HTR2A,7.0,12369,,8027974.0,,CHEMBL1127846,J. Med. Chem.,1994.0,7.0
ZINC000013436898,NC[C@@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,HTR2A,7.8,5104,,11755364.0,,CHEMBL1135380,Bioorg. Med. Chem. Lett.,2002.0,7.8
ZINC000013436902,NC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,HTR2A,7.8,5104,,11755364.0,,CHEMBL1135380,Bioorg. Med. Chem. Lett.,2002.0,7.8
ZINC000013436905,NC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,HTR2A,7.8,5104,,11755364.0,,CHEMBL1135380,Bioorg. Med. Chem. Lett.,2002.0,7.8
ZINC000013436908,NC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,5HT2A_HUMAN,HTR2A,7.8,5104,,11755364.0,,CHEMBL1135380,Bioorg. Med. Chem. Lett.,2002.0,7.8
ZINC000013472077,Fc1ccc(CCN2CCC3(C=Cc4cc(F)ccc4O3)CC2)c(F)c1,5HT2A_HUMAN,HTR2A,7.8,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,7.8
ZINC000013472081,O=C1c2ccc(Cl)cc2CCC12CCN(CCc1ccccc1)CC2,5HT2A_HUMAN,HTR2A,7.8,16659,,11784153.0,,CHEMBL1135811,J. Med. Chem.,2002.0,7.8
ZINC000013737374,COc1cc(CCN(C)C)c(OC)cc1Br,5HT2A_HUMAN,HTR2A,7.8,12369,,8027974.0,,CHEMBL1127846,J. Med. Chem.,1994.0,7.8
ZINC000013737385,COc1cc(CCNCc2ccc(N)cc2)c(OC)cc1Br,5HT2A_HUMAN,HTR2A,7.8,12369,,8027974.0,,CHEMBL1127846,J. Med. Chem.,1994.0,7.8
ZINC000026663888,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@H]2O1,5HT2A_HUMAN,HTR2A,7.03,6366,,15125929.0,,CHEMBL1149209,Bioorg. Med. Chem. Lett.,2004.0,7.03
ZINC000026663897,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@H]2O1,5HT2A_HUMAN,HTR2A,7.43,6366,,15125929.0,,CHEMBL1149209,Bioorg. Med. Chem. Lett.,2004.0,7.43
ZINC000028132105,C[C@@H]1CNCCc2cc(Cl)c(Cl)cc21,5HT2A_HUMAN,HTR2A,7.8,20859,,15713408.0,,CHEMBL1142018,Bioorg. Med. Chem. Lett.,2005.0,7.8
ZINC000028132112,C[C@H]1CNCCc2cc(Cl)c(Cl)cc21,5HT2A_HUMAN,HTR2A,7.8,20859,,15713408.0,,CHEMBL1142018,Bioorg. Med. Chem. Lett.,2005.0,7.8
ZINC000028529653,O=C(N[C@H]1CCN(Cc2ccc(F)c(F)c2)C1)c1ccc(-c2cccs2)cc1,5HT2A_HUMAN,HTR2A,7.8,30407,,16168646.0,,CHEMBL1141940,Bioorg. Med. Chem. Lett.,2005.0,7.8
ZINC000036520297,C[C@@H]1CNCCN1c1ccc2c(n1)[C@@H](OCc1cc(F)ccc1F)CC2,5HT2A_HUMAN,HTR2A,5.85,49402,,19914063.0,,CHEMBL1153119,Bioorg. Med. Chem. Lett.,2010.0,5.85
ZINC000038352832,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccccc3[C@@H]2O1,5HT2A_HUMAN,HTR2A,7.8,20475,,15911276.0,,CHEMBL1139601,Bioorg. Med. Chem. Lett.,2005.0,7.8
ZINC000065011438,CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccccc3[C@@H]2O1,5HT2A_HUMAN,HTR2A,7.8,20475,,15911276.0,,CHEMBL1139601,Bioorg. Med. Chem. Lett.,2005.0,7.8
ZINC000071297031,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)nc2N1,5HT2A_HUMAN,HTR2A,7.8,57508,,21353774.0,,CHEMBL1773056,Bioorg. Med. Chem. Lett.,2011.0,7.8
ZINC000103231777,O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2cc(-c3ccccc3)ccc21,5HT2A_HUMAN,HTR2A,7.8,76481,,24316025.0,,CHEMBL3102756,Eur. J. Med. Chem.,2014.0,7.8
ZINC000103231779,O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2cc(-c3ccccc3)ccc21,5HT2A_HUMAN,HTR2A,7.8,76481,,24316025.0,,CHEMBL3102756,Eur. J. Med. Chem.,2014.0,7.8
ZINC000169349766,OCc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,5HT2A_HUMAN,HTR2A,7.8,83838,,24831693.0,,CHEMBL3286313,J. Med. Chem.,2014.0,7.8
ZINC000045260898,C[C@@H]1CCC[C@H](C)N1CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,5HT2A_HUMAN,HTR2A,7.79,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,7.79
ZINC000045369014,COc1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3OC)CC2)CC2CCCCC2)cc1,5HT2A_HUMAN,HTR2A,7.79,49591,,20096593.0,,CHEMBL1156889,Bioorg. Med. Chem.,2010.0,7.79
ZINC000064548736,Cc1c(OCCCN2CCN(c3cccc4cccc(F)c34)CC2)ccc2c1C(=O)NC2,5HT2A_HUMAN,HTR2A,7.79,53091,,20801650.0,,CHEMBL1255556,Bioorg. Med. Chem. Lett.,2010.0,7.79
ZINC000026964657,Cc1cccc(N2CCN(CCCCNC(=O)c3ccc4ccccc4n3)CC2)c1,5HT2A_HUMAN,HTR2A,7.77,89651,,25343529.0,,CHEMBL3351528,J. Med. Chem.,2014.0,7.77
ZINC000029124687,Cc1nn(C[C@H](C)N)c2c1ccc1occc12,5HT2A_HUMAN,HTR2A,7.77,39082,,18035544.0,,CHEMBL1143993,Bioorg. Med. Chem.,2008.0,7.77
ZINC000058631793,CCCn1c(-c2ccccc2)cc(C(=O)N(C)CCCN2CCN(c3cccc(C)c3C)CC2)c1C,5HT2A_HUMAN,HTR2A,7.77,52205,,20637635.0,,CHEMBL1212860,Bioorg. Med. Chem.,2010.0,7.77
ZINC000064526899,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)cc21,5HT2A_HUMAN,HTR2A,7.77,53091,,20801650.0,,CHEMBL1255556,Bioorg. Med. Chem. Lett.,2010.0,7.77
ZINC000114601273,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(F)c(Cl)c1,5HT2A_HUMAN,HTR2A,7.77,83796,,24805037.0,,CHEMBL3286108,J. Med. Chem.,2014.0,7.77
ZINC000142122346,CN1CCN2c3c(cccc31)[C@H]1CCN(CCCC(=O)c3ccc(F)cc3)CC[C@H]12,5HT2A_HUMAN,HTR2A,7.77,82385,,24559051.0,,CHEMBL3232708,J. Med. Chem.,2014.0,7.77
ZINC000299837697,O=C(NCCCCN1CCN(c2ccc(O)cc2)CC1)c1cc2ccccc2cn1,5HT2A_HUMAN,HTR2A,7.77,89651,,25343529.0,,CHEMBL3351528,J. Med. Chem.,2014.0,7.77
ZINC000026662724,CN1CCN(C[C@H]2C[C@@H]3c4ccccc4Sc4ccccc4[C@H]3O2)CC1,5HT2A_HUMAN,HTR2A,7.76,6366,,15125929.0,,CHEMBL1149209,Bioorg. Med. Chem. Lett.,2004.0,7.76
ZINC000028948412,Cn1ncc2c1C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,5HT2A_HUMAN,HTR2A,7.76,81840,,,10.1039/C1MD00202C,CHEMBL3217716,MedChemComm,2011.0,7.76
ZINC000028948413,Cn1ncc2c1C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,5HT2A_HUMAN,HTR2A,7.76,81840,,,10.1039/C1MD00202C,CHEMBL3217716,MedChemComm,2011.0,7.76
ZINC000028948427,Cc1noc2c1C(=O)C[C@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2,5HT2A_HUMAN,HTR2A,7.76,81840,,,10.1039/C1MD00202C,CHEMBL3217716,MedChemComm,2011.0,7.76
ZINC000028948429,Cc1noc2c1C(=O)C[C@@H](CN1CCC(c3noc4cc(F)ccc34)CC1)C2,5HT2A_HUMAN,HTR2A,7.76,81840,,,10.1039/C1MD00202C,CHEMBL3217716,MedChemComm,2011.0,7.76
ZINC000029055372,O=C1Nc2ccccc2[C@@H]1CCCCN1CCN(c2ccc(Cl)cc2)CC1,5HT2A_HUMAN,HTR2A,7.76,39284,,18361484.0,,CHEMBL1144747,J. Med. Chem.,2008.0,7.76
ZINC000040954907,O=C1C[C@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2oc(-c3ccccc3)cc21,5HT2A_HUMAN,HTR2A,7.76,45218,,18783204.0,,CHEMBL1140101,J. Med. Chem.,2008.0,7.76
ZINC000095541575,O=C1Nc2ccccc2[C@H]1CCCCN1CCN(c2ccc(Cl)cc2)CC1,5HT2A_HUMAN,HTR2A,7.76,39284,,18361484.0,,CHEMBL1144747,J. Med. Chem.,2008.0,7.76
ZINC000028122515,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CC[C@@H](O)CCC3)CC1,5HT2A_HUMAN,HTR2A,7.75,20773,,15686911.0,,CHEMBL1141892,Bioorg. Med. Chem. Lett.,2005.0,7.75
ZINC000045252923,Cn1nccc1-c1cc(NC(=O)Nc2ccc(Cl)cc2)ccc1OCCN1CCNCC1,5HT2A_HUMAN,HTR2A,7.75,48876,,19665894.0,,CHEMBL1155963,Bioorg. Med. Chem. Lett.,2009.0,7.75
ZINC000096928456,Fc1ccc(Nc2nc(N3CCN(c4ccc(F)cc4)CC3)nc3[nH]ncc23)cc1,5HT2A_HUMAN,HTR2A,7.75,73887,,23537943.0,,CHEMBL2390866,Eur. J. Med. Chem.,2013.0,7.75
ZINC000000003219,c1ccc2c(c1)cc1n2CCNCC1,5HT2A_HUMAN,HTR2A,7.74,5635,,12824036.0,,CHEMBL1136110,Bioorg. Med. Chem. Lett.,2003.0,7.74
ZINC000001530688,CNCCCC12CCC(c3ccccc31)c1ccccc12,5HT2A_HUMAN,HTR2A,7.74,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,7.74
ZINC000001888141,Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1,5HT2A_HUMAN,HTR2A,7.74,60894,,22245230.0,,CHEMBL1938349,Bioorg. Med. Chem.,2012.0,7.74
ZINC000012356010,c1ccc(-c2[nH]c3ccccc3c2[C@H]2CNCCO2)cc1,5HT2A_HUMAN,HTR2A,7.74,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,7.74
ZINC000012356012,c1ccc(-c2[nH]c3ccccc3c2[C@@H]2CNCCO2)cc1,5HT2A_HUMAN,HTR2A,7.74,15949,,11334570.0,,CHEMBL1134475,J. Med. Chem.,2001.0,7.74
ZINC000022941211,Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1,5HT2A_HUMAN,HTR2A,7.74,5163,,12372510.0,,CHEMBL1134934,Bioorg. Med. Chem. Lett.,2002.0,7.74
ZINC000049047825,Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2)ccc1OCCN1CCOCC1,5HT2A_HUMAN,HTR2A,7.74,51334,,20455563.0,,CHEMBL1155506,J. Med. Chem.,2010.0,7.74
ZINC000058568355,Cn1cc(Br)c(C(=O)N2CCN(CCc3ccccc3F)CC2)n1,5HT2A_HUMAN,HTR2A,7.74,52268,,20684606.0,,CHEMBL1212923,J. Med. Chem.,2010.0,7.74
ZINC000073297158,O=C(c1cnn2c1CCCC2)N1CCN(CCc2ccc(F)cc2F)CC1,5HT2A_HUMAN,HTR2A,7.74,61269,,22325948.0,,CHEMBL1955741,Bioorg. Med. Chem. Lett.,2012.0,7.74
ZINC000101073863,CC(C)(C)NC1=NCCNC(c2ccccc2F)=C1,5HT2A_HUMAN,HTR2A,7.74,34921,,16971119.0,,CHEMBL1139732,Bioorg. Med. Chem. Lett.,2006.0,7.74
ZINC000169309779,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCc3n[nH]c4cc(F)ccc34)CC[C@@H]12,5HT2A_HUMAN,HTR2A,7.74,82385,,24559051.0,,CHEMBL3232708,J. Med. Chem.,2014.0,7.74
ZINC000299837693,O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1cc2ccccc2o1,5HT2A_HUMAN,HTR2A,7.74,89651,,25343529.0,,CHEMBL3351528,J. Med. Chem.,2014.0,7.74
ZINC000006093913,NCCc1c[nH]c2c(Cl)cccc12,5HT2A_HUMAN,HTR2A,7.73,89292,,25193229.0,,CHEMBL3351908,Bioorg. Med. Chem. Lett.,2014.0,7.73
ZINC000028137322,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCC[C@H](O)CC3)CC1,5HT2A_HUMAN,HTR2A,7.73,20773,,15686911.0,,CHEMBL1141892,Bioorg. Med. Chem. Lett.,2005.0,7.73
ZINC000058569538,O=C(CN1CCN(C(=O)c2n[nH]cc2Cl)CC1)c1ccc(F)cc1,5HT2A_HUMAN,HTR2A,7.73,52268,,20684606.0,,CHEMBL1212923,J. Med. Chem.,2010.0,7.73
ZINC000068249175,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,5HT2A_HUMAN,HTR2A,7.73,58879,,21823597.0,,CHEMBL1821711,J. Med. Chem.,2011.0,7.73
ZINC000000020248,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,5HT2A_HUMAN,HTR2A,7.72,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,7.72
ZINC000000056647,C[C@H](CN1c2ccccc2Sc2ccccc21)N(C)C,5HT2A_HUMAN,HTR2A,7.72,59306,DrugMatrix in vitro pharmacology data,,,CHEMBL1909046,,,7.72
ZINC000000404450,C[C@H](N)Cc1c[nH]c2ccccc12,5HT2A_HUMAN,HTR2A,7.72,73897,,23602445.0,,CHEMBL2390840,Bioorg. Med. Chem. Lett.,2013.0,7.72
ZINC000000404451,C[C@@H](N)Cc1c[nH]c2ccccc12,5HT2A_HUMAN,HTR2A,7.72,73897,,23602445.0,,CHEMBL2390840,Bioorg. Med. Chem. Lett.,2013.0,7.72
ZINC000002018607,Cn1c2c(c3ccccc31)CCNCC2,5HT2A_HUMAN,HTR2A,7.72,5635,,12824036.0,,CHEMBL1136110,Bioorg. Med. Chem. Lett.,2003.0,7.72
ZINC000011686487,Cc1c(Cl)ccc2c1N1[C@H](CNC[C@H]1C)C2,5HT2A_HUMAN,HTR2A,7.72,30866,,16361098.0,,CHEMBL1139653,Bioorg. Med. Chem. Lett.,2006.0,7.72
ZINC000028889256,O=S(=O)(c1ccc(F)cc1)c1ccc(CCc2ccc(F)cc2)cn1,5HT2A_HUMAN,HTR2A,7.72,37466,,17314044.0,,CHEMBL1139157,Bioorg. Med. Chem. Lett.,2007.0,7.72
ZINC000039829618,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCNC3CCCC3)c12,5HT2A_HUMAN,HTR2A,7.72,49345,,19836247.0,,CHEMBL1152674,Bioorg. Med. Chem.,2009.0,7.72
ZINC000040952715,O=S(=O)(NCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccc2ccccc2c1,5HT2A_HUMAN,HTR2A,7.72,42101,,18456500.0,,CHEMBL1150331,Bioorg. Med. Chem.,2008.0,7.72
ZINC000045355531,Cn1ncc(Br)c1-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,5HT2A_HUMAN,HTR2A,7.72,49664,,20143782.0,,CHEMBL1157565,J. Med. Chem.,2010.0,7.72
ZINC000072104701,Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4ccccc4)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C,5HT2A_HUMAN,HTR2A,7.72,58879,,21823597.0,,CHEMBL1821711,J. Med. Chem.,2011.0,7.72
ZINC000072106152,COc1ccc(-n2cc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)nc2-c2ccccc2)cc1,5HT2A_HUMAN,HTR2A,7.72,58879,,21823597.0,,CHEMBL1821711,J. Med. Chem.,2011.0,7.72
ZINC000103232436,O=C1c2cc([N+](=O)[O-])ccc2CC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,5HT2A_HUMAN,HTR2A,7.72,76481,,24316025.0,,CHEMBL3102756,Eur. J. Med. Chem.,2014.0,7.72
ZINC000103232438,O=C1c2cc([N+](=O)[O-])ccc2CC[C@@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,5HT2A_HUMAN,HTR2A,7.72,76481,,24316025.0,,CHEMBL3102756,Eur. J. Med. Chem.,2014.0,7.72
ZINC000026663884,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3[C@H]2O1,5HT2A_HUMAN,HTR2A,7.66,6366,,15125929.0,,CHEMBL1149209,Bioorg. Med. Chem. Lett.,2004.0,7.66
ZINC000029055364,CC[C@@]1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21,5HT2A_HUMAN,HTR2A,7.71,39284,,18361484.0,,CHEMBL1144747,J. Med. Chem.,2008.0,7.71
ZINC000029055368,CC[C@]1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)ccc21,5HT2A_HUMAN,HTR2A,7.71,39284,,18361484.0,,CHEMBL1144747,J. Med. Chem.,2008.0,7.71
ZINC000049763102,COc1ccc(S(=O)(=O)N(CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)CC2CCCCC2)cc1,5HT2A_HUMAN,HTR2A,7.71,49591,,20096593.0,,CHEMBL1156889,Bioorg. Med. Chem.,2010.0,7.71
ZINC000072105261,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)n1-c1ccccc1F,5HT2A_HUMAN,HTR2A,7.71,58879,,21823597.0,,CHEMBL1821711,J. Med. Chem.,2011.0,7.71
ZINC000003782398,O=C1Cc2cc(CCN3CCN(c4cccc5ccccc45)CC3)ccc2N1,5HT2A_HUMAN,HTR2A,7.7,30228,,16220969.0,,CHEMBL1140446,J. Med. Chem.,2005.0,7.7
