Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,relation_clean,pKi_numeric
CHEMBL187888,,,213.28,0.0,1.28,11,C[C@@H]1CNC[C@H]2Cc3ccc(C#N)cc3N21,Ki,'=',110.0,nM,6.96,,,UO_0000065,32.63,0.59,5.68,17.82,0,CHEMBL829616,Binding affinity toward 5-HT2A receptor evaluated by displacement of [125I]DOI radioligand ,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142762,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,=,6.96
CHEMBL497877,,,294.37,0.0,4.25,17,F[C@@H]1CCNC[C@H]1c1c(-c2ccccc2)[nH]c2ccccc12,Ki,'=',0.43,nM,9.37,,,UO_0000065,31.82,0.58,5.12,33.67,0,CHEMBL617063,Ability to displace [3H]ketanserin binding to human 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134475,1,Scientific Literature,J Med Chem,2001.0,CHEMBL3308072,,=,9.37
CHEMBL599429,,,443.3,0.0,4.7,21,COc1ccc(NC(=O)Nc2cccc(C(C)=O)c2)cc1-c1c(Br)cnn1C,Ki,'=',2.512,nM,8.6,,,UO_0000065,19.4,0.42,3.9,10.09,0,CHEMBL1074222,Displacement of [3H]DOI from human recombinant 5HT2A receptor expressed in HEK293 cells by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1157565,1,Scientific Literature,J Med Chem,2010.0,CHEMBL3307715,,=,8.6
CHEMBL1224035,,,310.39,0.0,3.35,9,CCCCNC(=O)N1OCC2CSc3ccc(F)cc3C21,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL1225549,Displacement of [3H]Ketanserin from human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1221330,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,>,
CHEMBL569485,,,451.55,1.0,5.04,47,Cc1ccc(F)c(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)c1,Ki,'=',2.1,nM,8.68,,,UO_0000065,19.22,0.36,3.64,12.15,0,CHEMBL1041064,Displacement of [125I]DOI from 5HT2A receptor expressed in HEK cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155963,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,CHEMBL3307715,,=,8.68
CHEMBL4553059,,,457.98,0.0,4.93,10b,CCc1cccc(N2CCN(CC(F)CCNC(=O)c3cc4ccccc4o3)CC2)c1Cl,Ki,'=',336.0,nM,6.47,,,UO_0000065,14.14,0.28,1.54,13.29,0,CHEMBL4415931,Displacement of [125I] DOI from 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4414587,1,Scientific Literature,J Med Chem,2019.0,,,=,6.47
CHEMBL4555827,,,485.03,0.0,3.7,(R)-4,CCc1cc(Cl)c(OC)c(N2CCN(C[C@H](O)CCNC(=O)c3cc4ccccc4[nH]3)CC2)c1,Ki,'=',1933.0,nM,5.71,,,UO_0000065,11.78,0.23,2.01,7.07,0,CHEMBL4415931,Displacement of [125I] DOI from 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4414587,1,Scientific Literature,J Med Chem,2019.0,,,=,5.71
CHEMBL3890153,,,389.36,0.0,4.29,1b,Br.c1ccc2c(c1)CCN(CCCc1nc3ccccc3s1)C2,Ki,'=',2041.74,nM,5.69,,,UO_0000065,18.45,0.35,1.4,35.28,0,CHEMBL3863660,Displacement of [3H]-ketanserin from human 5-HT2A receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016.0,,,=,5.69
CHEMBL188921,BUFLOMEDIL,4.0,307.39,0.0,2.77,BUFLOMEDIL,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL1940415,,,314.41,0.0,2.76,20,Fc1ccc(CCCCN2CCN(c3ncccn3)CC2)cc1,Ki,'=',41.0,nM,7.39,,,UO_0000065,23.5,0.44,4.63,22.9,0,CHEMBL1944114,Displacement of [3H]DOI from human 5HT2A receptor after 1 hr by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1938349,1,Scientific Literature,Bioorg Med Chem,2012.0,,,=,7.39
CHEMBL1489254,TRIACETIN,2.0,218.21,0.0,0.04,TRIACETIN,CC(=O)OCC(COC(C)=O)OC(C)=O,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL4210596,,,438.5,0.0,4.03,8a,CC(=O)c1c(OCCCN2CCN(c3cccc(F)c3)CC2)ccc2c(C)cc(=O)oc12,Ki,'=',408.0,nM,6.39,,,UO_0000065,14.57,0.27,2.36,10.14,0,CHEMBL4186929,Displacement of [3H]-ketanserin from human 5-HT2A receptor expressed in CHO-K1 cell membranes after 60 mins by microbeta scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4184192,1,Scientific Literature,Bioorg Med Chem,2018.0,,,=,6.39
CHEMBL4213647,,,420.98,0.0,3.53,II,COc1ccccc1N1CCN(CCOCCOc2c(C)cccc2C)CC1.Cl,Ki,'=',264.0,nM,6.58,,,UO_0000065,17.11,0.32,3.05,19.25,0,CHEMBL4195128,Displacement of [3H]-ketanserin from human 5-HT2A receptor expressed in CHOK1 cell membranes after 60 mins by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190389,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,,,=,6.58
CHEMBL1527608,DOXOFYLLINE,3.0,266.26,0.0,-1.19,DOXOFYLLINE,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL234493,,,449.38,1.0,5.42,37,COc1ccc(N2Cc3cc(Cl)cc(Cl)c3C2=O)cc1OCCN1CCCCC1C,Ki,'<',3981.07,nM,,,,UO_0000065,,,,,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,<,
CHEMBL233691,,,400.91,0.0,4.37,13,COc1ccc(N2Cc3ccc(Cl)cc3C2=O)cc1OCCN1CCCCC1,Ki,'<',2511.89,nM,,,,UO_0000065,,,,,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,<,
CHEMBL56508,,,462.86,1.0,6.15,36,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cnc(Oc3cccnc3C)c(Cl)c1)CC2,Ki,'=',251.19,nM,6.6,,,UO_0000065,14.26,0.28,0.45,9.8,0,CHEMBL616879,Binding affinity towards human cloned 5-hydroxytryptamine 2A receptor of HEK293 cells by displacement of [3H]ketanserin,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133064,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3307715,,=,6.6
CHEMBL649,NADOLOL,4.0,309.41,0.0,0.63,NADOLOL,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL1073,GLIPIZIDE,4.0,445.55,0.0,2.08,GLIPIZIDE,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL395297,,,449.38,1.0,5.27,28,COc1ccc(N2Cc3cc(Cl)c(Cl)cc3C2=O)cc1OCCN1CCC(C)CC1,Ki,'=',501.19,nM,6.3,,,UO_0000065,14.02,0.29,1.03,15.0,0,CHEMBL889869,Displacement of [3H]ketanserin from 5HT2A receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,=,6.3
CHEMBL381664,,,325.41,0.0,3.98,8d,COc1ccc2c(c1)[C@H]1O[C@H](CN(C)C)C[C@H]1c1ccccc1O2,Ki,'=',22.0,nM,7.66,,,UO_0000065,23.53,0.44,3.68,24.76,0,CHEMBL839709,In vitro binding affinity against 5-hydroxytryptamine 2A receptor using [125I]R91150 as radioligand expressed in L929 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,L929,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139601,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,CHEMBL3307946,,=,7.66
CHEMBL1255901,HUPERZINE A,2.0,242.32,0.0,2.0,HUPERZINE A,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL47,VITAMIN E,,430.72,1.0,8.84,ALPHA-TOCOPHEROL,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL1333512,"N,N'-DIPHENYL-P-PHENYLENEDIAMINE",,260.34,1.0,5.17,"N,N'-DIPHENYL-P-PHENYLENEDIAMINE",c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL606556,,,403.94,0.0,4.26,(R)-13f,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12,Ki,'=',269.0,nM,6.57,,,UO_0000065,16.27,0.33,2.31,10.08,0,CHEMBL830440,Inhibition of [125I]DOI binding to human 5-hydroxytryptamine 2A receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141169,1,Scientific Literature,J Med Chem,2005.0,CHEMBL3308072,,=,6.57
CHEMBL1065,METHYSERGIDE,,353.47,0.0,1.94,METHYSERGIDE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,Ki,'=',3.832,nM,8.42,,,UO_0000065,23.81,0.44,6.48,14.64,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,=,8.42
CHEMBL3970994,,,289.42,0.0,4.46,2b,C1=C(CCN2CCc3ccccc3C2)CCc2ccccc21,Ki,'=',975.0,nM,6.01,,,UO_0000065,20.77,0.37,1.55,185.52,0,CHEMBL3863660,Displacement of [3H]-ketanserin from human 5-HT2A receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016.0,,,=,6.01
CHEMBL3986927,,,334.42,0.0,3.2,3g,O=C1Cc2cc(C(=O)CCCN3CCc4ccccc4C3)ccc2N1,Ki,'=',1023.29,nM,5.99,,,UO_0000065,17.91,0.33,2.79,12.12,0,CHEMBL3863660,Displacement of [3H]-ketanserin from human 5-HT2A receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016.0,,,=,5.99
CHEMBL3898250,,,362.3,0.0,4.14,3j,Cl.O=C1c2ccc(Cl)cc2CC1CCN1CCc2ccccc2C1,Ki,'=',794.33,nM,6.1,,,UO_0000065,18.72,0.36,1.96,30.03,0,CHEMBL3863660,Displacement of [3H]-ketanserin from human 5-HT2A receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016.0,,,=,6.1
CHEMBL2377590,,,486.59,1.0,5.29,MW005,O=C1CC(c2c[nH]c3ccccc23)C(=O)N1CCCCN1CCC(c2c[nH]c3ccc(F)cc23)CC1,Ki,'=',71.0,nM,7.15,,,UO_0000065,14.69,0.27,1.86,9.9,0,CHEMBL4314364,Displacement of [3H]-Ketanserin from human 5-HT2A receptor expressed in rat cortex tissue incubated for 30 mins by liquid scintillation counting method,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4311986,1,Scientific Literature,Eur J Med Chem,2019.0,,,=,7.15
CHEMBL4292326,,,451.57,1.0,5.05,7,O=C(NCCc1c[nH]c2ccccc12)C1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1,Ki,'=',2460.0,nM,5.61,,,UO_0000065,12.42,0.23,0.56,8.6,0,CHEMBL4259741,Displacement of [3H]ketanserin from human 5HT2A receptor expressed in HEKT cell membranes after 1.5 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4257536,1,Scientific Literature,Medchemcomm,2018.0,,,=,5.61
CHEMBL155426,,,380.49,0.0,3.27,(+/-)-8a,COc1ccc2c(c1)CC(CN1CCN(c3ccccc3OC)CC1)CC2=O,Ki,'=',891.25,nM,6.05,,,UO_0000065,15.9,0.3,2.78,14.4,0,CHEMBL617352,Binding affinity towards serotonin 5-hydroxytryptamine 2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149215,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,=,6.05
CHEMBL340211,AZAPERONE,-1.0,327.4,0.0,3.01,6,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,Ki,'=',62.7,nM,7.2,,,UO_0000065,22.0,0.41,4.19,19.77,1,CHEMBL4688553,Displacement of [3H]-ketanserin from human 5HT2A receptor by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680313,1,Scientific Literature,Bioorg Med Chem,2021.0,,,=,7.2
CHEMBL3899099,,,393.38,1.0,5.33,1e,Cl.Clc1cccc2c1CN(CCCCc1nc3ccccc3s1)CC2,Ki,'=',258.0,nM,6.59,,,UO_0000065,18.46,0.37,1.26,40.85,0,CHEMBL3863660,Displacement of [3H]-ketanserin from human 5-HT2A receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016.0,,,=,6.59
CHEMBL42507,,,380.47,0.0,3.77,19,N#Cc1cccc(NC(=O)NCCCN2CCC(Cc3ccc(F)cc3)C2)c1,Ki,'=',178.0,nM,6.75,,,UO_0000065,17.74,0.33,2.98,9.9,0,CHEMBL617342,Inhibition of [125I]-eotaxin binding to serotonin 5-hydroxytryptamine 2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137845,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,=,6.75
CHEMBL109,VALPROIC ACID,4.0,144.21,0.0,2.29,VALPROIC ACID,CCCC(CCC)C(=O)O,Ki,,,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),,,,,,0,CHEMBL1909211,DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT2A radioligand binding (ligand: [3H] Ketanserin),B,BAO_0000249,cell membrane format,,,,CHO-K1,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3307512,,,
CHEMBL590482,,,237.69,0.0,0.82,"2f, enantiomer",O=C1NC2CNCCN2c2ccc(Cl)cc21,Ki,'=',397.0,nM,6.4,,,UO_0000065,26.93,0.55,5.58,14.43,0,CHEMBL1066141,Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158511,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,=,6.4
CHEMBL4282117,,,375.47,0.0,3.38,11,O=C(NCCc1c[nH]c2ccccc12)C1CCN(C(=O)c2ccccc2)CC1,Ki,'=',5693.0,nM,5.25,,,UO_0000065,13.97,0.26,1.86,8.04,0,CHEMBL4259741,Displacement of [3H]ketanserin from human 5HT2A receptor expressed in HEKT cell membranes after 1.5 hrs by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4257536,1,Scientific Literature,Medchemcomm,2018.0,,,=,5.25
CHEMBL4745124,,,351.88,1.0,5.48,4,Cc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,Ki,'=',0.094,nM,10.03,,,UO_0000065,28.5,0.55,4.55,36.29,0,CHEMBL4671574,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4665835,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,=,10.03
CHEMBL4797375,,,401.43,1.0,5.72,15,Cc1ccc2c(c1)N=C(C1=C[C@H](C)N(C)CC1)c1cc(OC(F)(F)F)ccc1N2,Ki,,,,,,Not Determined,,,,,,0,CHEMBL4671574,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4665835,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,,
CHEMBL4205526,,,441.44,0.0,4.21,3,COc1ccc(N2CCN(CCCOc3c(C)cc(C)cc3C)CC2)cc1.Cl.Cl,Ki,'=',772.0,nM,6.11,,,UO_0000065,16.59,0.31,1.9,24.51,0,CHEMBL4195133,Displacement of [3H]ketanserin from recombinant human 5-HT2A receptor expressed in HEK293 cell membranes after 60 mins by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190389,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,,,=,6.11
CHEMBL4515160,,,504.58,2.0,5.43,4k,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1CCCCN1CCC(c2c[nH]c3ccc(F)cc23)CC1,Ki,'=',1944.0,nM,5.71,,,UO_0000065,11.32,0.21,0.28,7.91,0,CHEMBL4314364,Displacement of [3H]-Ketanserin from human 5-HT2A receptor expressed in rat cortex tissue incubated for 30 mins by liquid scintillation counting method,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4311986,1,Scientific Literature,Eur J Med Chem,2019.0,,,=,5.71
CHEMBL4784005,,,347.46,0.0,4.83,14,COc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(C)ccc1N2,Ki,,,,,,Not Determined,,,,,,0,CHEMBL4671574,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4665835,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,,
CHEMBL3613873,,,417.52,0.0,2.68,43,COc1ccccc1N1CCN(CCCc2cn(-c3ccn4nccc4c3)nn2)CC1,Ki,'=',84.0,nM,7.08,,,UO_0000065,16.95,0.31,4.4,11.1,0,CHEMBL3614295,Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in HEK293 cell membranes by radioligand competition binding assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3612016,1,Scientific Literature,Bioorg Med Chem,2015.0,CHEMBL3307715,,=,7.08
CHEMBL1643902,,,297.42,0.0,3.45,14f,CN(CCc1cccc(F)c1)[C@H]1C2C3CC4C5C3CC2C5C41,Ki,'>',10000.0,nM,,,,UO_0000065,,,,,0,CHEMBL2432444,Inhibition of 5-HT2A receptor (unknown origin) by PDSP assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2429832,1,Scientific Literature,Bioorg Med Chem,2013.0,,,>,
